H2,CO,C2H4,C2H2,label
0.0014088241857383107,0.026850209268028544,0.005737702139553317,9.623482363076434e-05,1
0.0024434694591818906,0.010584317367469523,0.004926142241085217,0.00033411784702167154,1
0.0012629938486960323,0.002652523908584908,0.0016193914538828213,0.0001897685735602627,4
0.001342651316697369,0.02482638381010711,0.007992042528102598,0.0002405466419295302,1
0.0033624937527361757,0.010774858944636888,0.0066706178995802196,0.00011703314188121323,1
0.003088979922974268,0.009871570071002369,0.0014185832795687674,9.387203288291743e-05,4
0.0008912898719937911,0.017562556200947606,0.008301075819871894,0.00039522026003919433,1
0.0006666849846457436,0.007685715220658083,0.004129916507185937,4.998963716920882e-05,1
0.00028516088742556263,0.0031698071066823645,0.0028665150641595063,0.00012217153294673218,3
0.0012876541258430528,0.017230174849407115,0.001202512653718556,0.00021032795794598215,1
0.0019819888893902286,0.011547839106301892,0.004035505069479271,0.0001790809318234124,1
0.0030496820306937958,0.00982457711302951,0.006946681681500694,0.00020013443740384083,1
0.0005405485142720291,0.0011470809597113685,0.0071264422262190385,0.00014126717278389162,3
0.0010860608523991502,0.0016164791652832334,0.007497867030024985,0.00030094048785284577,3
0.002738549537997365,0.025235835428969036,0.009123946950169043,0.00018705632375862246,1
0.0028997372149816496,0.03387811221112379,0.0042587909629766465,0.00026740903849389517,1
0.0027525170148649854,0.008537951353353073,0.006580596152273551,0.0002849465787359852,1
0.0003563042557438621,0.03148963673705234,0.0008460289712656017,5.9116252031840494e-05,1
0.0006664814705404148,0.023365742424571404,0.0067760510672064105,0.00011238740427725588,1
0.0005524717892068149,0.02356279878766666,0.006052186618819508,4.074941673263099e-05,1
0.0003786360078209912,0.013488027630371413,0.00610142536283879,0.00013919957922879284,1
0.002878305734729744,0.0344911139488714,0.007982390282660692,0.00010252180166843669,1
0.002789902561378077,0.03314065072054759,0.0017867191980280757,0.00033292070349221994,1
0.0032573540686423597,0.01742919072539525,0.007650412914138549,9.085381724634172e-05,1
0.0014227446623247435,0.014951289069252359,0.006523945525731176,0.00025359289747034264,1
0.0018734801929161733,0.02348328522645713,0.005815006448446646,0.00026001119387933976,1
0.0012176383256724348,0.01156182436730355,0.0031241363477542672,0.0003715360366477933,1
0.0005208769189775057,0.028287813051190467,0.008377409149897602,0.00011316132530457495,1
0.0007391098816869617,0.014308434417475457,0.0027110300473214117,0.00028526097292371844,1
0.002548721691891172,0.01227531046776618,0.0019324493176837959,0.0002306896116142189,1
0.00021053404218159588,0.012553993681494032,0.00662731380520641,0.00015069730901736363,1
0.0007989411618852007,0.021671448968557116,0.005392056609356642,3.425720192807144e-05,1
0.00038304656857928696,0.029368306620973783,0.00542349041010546,0.00011261230169906147,1
0.0021637350380702266,0.005855020267677358,0.009072969725995219,8.457278621812719e-05,3
0.001241929904437361,0.004178969046317793,0.0038482565729126015,0.0001555464272416534,1
0.0006969412926788428,0.021744476734066657,0.007666575135903554,0.00021937440930076683,1
0.0012462862180021247,0.025441355829788043,0.0038355437692749812,0.000158792815222794,1
0.00028129119694284075,0.008285820135271415,0.005639374572875214,0.00022134048334085653,1
0.0019070077417261751,0.01783523217080951,0.005307786783842361,8.580376740595187e-05,1
0.00205506351048594,0.02905023577854522,0.007700557641990218,5.817889092421429e-05,1
0.0028582515755468875,0.013353562112404745,0.006314796307532589,9.175384594696215e-05,1
0.001706621592063074,0.012805996858724274,0.005675457661193074,0.0003604957352895998,1
0.0005821623424398824,0.008705995845324511,0.010590982418450934,0.00032996062939207743,3
0.001143206696550985,0.013089232723109499,0.002910761898097125,0.00014411460397981908,1
0.0010549634180160295,0.016613556919595228,0.0011545370620059793,0.00026691559512703343,1
0.001214863581709032,0.03309233432391192,0.0008500120465203128,0.00036988888616348246,1
0.0011616309272847473,0.026957771739492868,0.007889374284616647,0.00016674566625138847,1
0.0020126019151395047,0.01402876978910713,0.007968208010194983,0.0002295706378359048,1
0.00173182595951427,0.01846990318220952,0.0018908570197501977,0.0003577673795016463,1
0.00118807545793603,0.010007166107686176,0.0018467605003082217,6.305532648491098e-05,1
0.0007512865253280787,0.017633527719911897,0.006422701077961403,0.0003538717151300774,1
0.0015910338929966438,0.023745388872330943,0.007173883719189506,0.00016872276261989977,1
0.0005290263582045306,0.013329501254792845,0.006094651377049745,0.00031829261072674567,1
0.0013611971574354607,0.003360625320013794,0.0017190261301916513,7.742653160242063e-05,4
0.0029160483359068888,0.012855185158613325,0.004241654690120694,0.0003606470154135321,1
0.0006816661393021727,0.027732128165550003,0.006588652596698794,0.0003094378378286977,1
0.0020790455494609427,0.008707570536782595,0.004508064929778797,0.0001841420381813396,1
0.0025475919285964143,0.006424848883823318,0.0032134225646630776,8.138700038172374e-05,4
0.0025013750529457005,0.03348814823585954,0.005863923996659506,7.822040828786645e-05,1
0.0028746202203966498,0.027227910180340452,0.0028841179975052146,0.0002803041429636297,1
0.0020931404288573657,0.03169522462573809,0.0029775315052014027,0.00021030389424362135,1
0.0020944998810259437,0.03221860593651191,0.005534090848651413,0.0003639757251172151,1
0.0018952030806121233,0.013995364613964268,0.004543014729654033,0.00028970557060229146,1
0.0027799964107623628,0.00878496799200784,0.005569838165055933,0.0003718841547249344,1
0.0002993529708189364,0.03245074741353573,0.0024376091410954585,0.00010900935601070731,1
0.0002800989333910347,0.01923125046332855,0.0012474619284609594,2.920632691016903e-05,1
0.0021860704820385545,0.027206799894161894,0.0021846385701845073,0.00026969736413360364,1
0.0006386006818583017,0.006560183149983794,0.007605075025892839,0.0002536185652919142,1
0.0025491656188516496,0.005955529845682367,0.003212990881691643,7.881744193720813e-05,4
0.001132043237031907,0.006184560197379982,0.0016278771124802202,4.806716425543575e-05,1
0.003133177975393315,0.008286020193242125,0.006415016005400455,0.0002812122569563213,4
0.0013568962964276001,0.010983558040034752,0.005035967883477126,0.0002646307923474418,1
0.0018796519759075989,0.008933947746984501,0.005190742024553796,0.00029056788796315,1
0.002644682024109982,0.01774311081836903,0.008034002825355224,0.00012860723996908075,1
0.0028740850868064086,0.01769110780442856,0.008333623923935699,0.0003478671531419589,1
0.0008950395860876941,0.007879110609934493,0.002380925873621411,0.0001291754933521049,1
0.002841916539878319,0.0216542204728476,0.003938550258335933,0.0002470201106720559,1
0.00306967021202093,0.007572884164590695,0.006674176128622117,0.00019906015095029063,3
0.0030749262311768858,0.006825954738710697,0.005987580520388796,0.00019853541819293458,4
0.0009067830364746493,0.02822410778144999,0.0036533069450340305,0.00011929875071659121,1
0.0028800946043092642,0.006061834593396413,0.004184772342587611,0.0003545491674976929,4
0.0024420285745792693,0.03178284648475,0.0022116049537502227,0.00015404550019924523,1
0.002319490563270937,0.02399751042141664,0.007170874060994988,0.0002958262735775323,1
0.0013757868373183114,0.02596777719350475,0.0069238107280347435,0.0003385436530101738,1
0.0012821099561657204,0.019420534343069035,0.005160228000488075,0.0001245336440785621,1
0.0033354232035811707,0.014514526312792821,0.0060105205906630784,0.0001272634384837091,1
0.0015998716221114087,0.001078228080251053,0.006594960642084024,8.273233838496268e-05,3
0.0020327373541814114,0.011151894077597842,0.003107589588976177,0.00026564891863329736,1
0.0027033166861671273,0.027430552573745232,0.006808048874181173,0.0003696288102730496,1
0.0007443922821530292,0.012046265044201893,0.0028151184557695073,0.00031783580475933977,1
0.0013220205132842668,0.007135935813468794,0.005581992983353793,0.00019544317499369513,1
0.003006601822455693,0.02846162128696902,0.007871563576844749,0.00015870152825893656,1
0.0005506651133697428,0.006959367722626654,0.0026107480464661746,0.0002578777333750099,1
0.0007621982959142424,0.024238991440407143,0.005742785466302594,4.829558206830712e-05,1
0.002934470624152598,0.034994662197549986,0.007419717987703075,0.0003625841672314092,1
0.002925848730232596,0.0038619860205668386,0.0037589292984814113,0.0002883494253725752,4
0.0021644762801278417,0.023644189511614264,0.0041999688596226084,0.00010641083456516191,1
0.002524119126443797,0.02441648745520236,0.004960478116492128,6.957461083201284e-05,1
0.0027072226616985484,0.03354325168089049,0.005249725463205224,0.0002408728466406047,1
0.001079275294497576,0.01602434306944285,0.00160673723343189,0.00021221054583147898,1
0.0020993139136264174,0.03167891753313809,0.004388246267076412,0.00026185948296960206,1
0.0010521119669280575,0.005274973102464508,0.0036777701762311654,0.00037006505575114593,1
0.0018879131075909335,0.01539957961218332,0.007214215972074984,2.7323570715229052e-05,1
0.0013198368021827955,0.023662791484326158,0.008250374593319034,0.00040971949448350044,1
0.002221421255368078,0.0163328516901857,0.009229701143388079,5.7914222359085715e-05,1
0.0018397120923216487,0.022362844169547605,0.009362781907340231,0.00025712694274115407,1
0.0010660010624824162,0.00296914374135858,0.0017593273563652166,0.00030492244077426925,4
0.0021479553354059374,0.03456136065357379,0.008705839621146173,0.00019867383664476693,1
0.0030083346782928343,0.018905087720290464,0.0038324692648259323,4.7258708475277624e-05,1
0.0023773302861159395,0.01903583922219999,0.006878646248141651,6.359331012175477e-05,1
0.0014652922740718852,0.01738231274399047,0.002504827963222842,0.00015134129669212276,1
0.00044993680573331206,0.030022624518185693,0.005758595752771411,0.00021795094022514648,1
0.002734206389470219,0.002029097855024032,0.005012509390691889,0.0001791373366354111,3
0.001799125890314745,0.01662496873957142,0.008149718565536883,0.0002645282165070023,1
0.0020940219755990323,0.025622939697919025,0.009305162222373565,0.0001265292935554954,1
0.002509045316742834,0.0022109228093812453,0.006836373578987834,0.00031858022320862764,3
0.002561512301976174,0.022644946578921427,0.007887573778300697,0.00014272439304507795,1
0.001440798764029028,0.024988952850107157,0.0028564557125659315,0.00012629598558715338,1
0.0023518091399071326,0.02420326452657618,0.006003252132197838,4.215425521995693e-05,1
0.00109393622501384,0.008909062055539511,0.00659893413721285,0.0004014143907715311,1
0.00037296067459329397,0.005206720652568076,0.007738428337434275,2.0365173867874527e-05,3
0.0004557101163194096,0.026954019513354733,0.0022872542688084103,0.00012624318344318285,1
0.0011532651749960815,0.015208603805552364,0.003789203526166407,0.00023371436401500671,1
0.0028636074660533138,0.006302120885370694,0.0004960816929136453,0.0001717058131888898,4
0.0003051487091926077,0.027290139574928565,0.007979128826838312,0.00015925724555783724,1
0.0011926451437418932,0.013977220883042596,0.0011878602064405313,0.00016745010376593527,1
0.0027973232408909344,0.028590057721673775,0.0035951799208137915,2.1389229865341206e-05,1
0.0021002163847547526,0.011010002571703328,0.002033675556873797,0.00044853952624817364,1
0.0018089993401102194,0.028469269175640452,0.005888233077527364,0.00032438699497588805,1
0.00318686513202117,0.017323432088899988,0.0013492444554810041,0.0003332149111371008,1
0.002627597901333554,0.022976142479504736,0.0017556467247738647,0.00022013400316221832,1
0.0007901466516535522,0.015291781867157123,0.0026047348564761765,0.00027720433390972336,1
0.0006582361170174366,0.025234428127866634,0.005319578794859983,0.00032994963130024484,1
0.00212538657437261,0.019078278337919037,0.003270478743644266,0.0001878220844314319,1
0.003052005347150216,0.01981194332477855,0.008767462114733563,0.00014068400912153374,1
0.0011255479652406255,0.025673106860547627,0.003513998479385458,0.00027877735871208376,1
0.0009663229728857198,0.01241547001921761,0.008349698618588796,0.00019813528247485888,1
0.00162569331122522,0.010674548267662851,0.008667741542782834,0.0002911637331294376,3
0.0024961951412973632,0.022877424535311882,0.009192626991858792,0.00032329180232619996,1
0.001524080924153312,0.012488722280749997,0.0038682098530130795,0.00017266415975112574,1
0.002010034266135461,0.009396279148647836,0.00524964392298927,0.00010329911238498877,1
0.0025023170139240316,0.014298065513440456,0.0037534753580890346,0.00035495738136652656,1
0.00047713229186400536,0.020749523430742833,0.0015040171503771238,0.00039416263802572105,1
0.0009646111884193646,0.031167434978895212,0.004982329093149986,0.00022862748436141037,1
0.002047542663300694,0.014570600885426159,0.00787279320487712,8.959248012259098e-05,1
0.0013672529140909325,0.016584733897140456,0.0005644940375784663,9.654511771841819e-05,1
0.0008992999376293157,0.01932840414355476,0.007036501829869744,0.0001199857508058079,1
0.00028228573138669227,0.030301755586599977,0.003415834757353552,5.572383097501284e-05,1
0.0022535068525280787,0.028034893182185678,0.002908626227571173,8.652786355319905e-05,1
0.0013724521016952181,0.005226050823167599,0.008941266329740944,0.00036444288857745975,1
0.0003519628438742675,0.012137485188021406,0.005888456433019506,0.00027280266583496404,1
0.0021925722219035583,0.009937415588742358,0.004042003773428797,0.00014076584601331948,1
0.0018734843836971252,0.009442136643843078,0.00861736895771403,0.0001898627920955488,1
0.0008185287591263122,0.025939833377702372,0.005894724494335456,0.00028537221777853196,1
0.002837751211699744,0.027520778406692828,0.00812021784885831,0.00020026934510686438,1
0.0008223040984120993,0.031868760559173766,0.008232212098590458,0.0003396738995415542,1
0.00021130259525696456,0.028026966860821418,0.00852014305235928,0.0003119777076540327,1
0.0026117340922366494,0.02876124564695714,0.0029219172481311693,6.21503873107253e-05,1
0.0008524282100519115,0.008292710201501886,0.00889275688449927,0.00015145943828486709,3
0.0016918699274175982,0.02006409478999997,0.010074296704257121,0.00015702546161845663,1
0.0019440596341061779,0.009454887766775937,0.008695494335149507,2.575142174471446e-05,1
0.0027234685434076025,0.011760510677458789,0.0027339894415826034,4.7704251476521196e-05,1
0.0017574044787990253,0.018496063935976168,0.007732974545811174,0.00011315223151066141,1
0.000370872980088984,0.0195441866916714,0.0011035312647824094,0.00015446344039472197,1
0.003206625089067833,0.025932540720909492,0.004297173907012842,0.0001030539151876122,1
0.0009031743842397213,0.030034544795214276,0.005446083072720702,2.429578319369119e-05,1
0.002109228748004507,0.014602684939352389,0.004877485180606173,6.154613306966097e-05,1
0.0004510387657266001,0.007566186336536415,0.004232548974320221,9.304217961259313e-05,1
0.0021149251291187944,0.0036227781727880774,0.009267995146329994,9.062816974753305e-05,3
0.0023350343160723633,0.006271623616533083,0.0025791358897571275,0.00015832899392859698,4
0.002451087138708793,0.0112145141782245,0.005384445183979023,5.919188078581426e-05,1
0.0018742539305299803,0.00796230298565831,0.005561237695696883,0.0003029682365762489,1
0.0030136777627378358,0.02547620859898331,0.009279743232586174,9.390269797263475e-05,1
0.0009447096932972655,0.009479285284210704,0.004845647313568072,0.00020734252632243337,1
0.00045254284281138986,0.014541065301628566,0.006849833023603553,0.00017493501576205248,1
0.0016149092731104584,0.03127866112251189,0.0035846336282687914,0.0001458950078059122,1
0.0014480709334918917,0.014124284394473796,0.003918520828831653,0.00019287719540081233,1
0.002465850053405938,0.011547999527285703,0.008764249268658573,0.0001409846385528055,1
0.0010049323049992184,0.003155658733997442,0.0034653054651411705,9.085597377031003e-05,1
0.0026032399704480837,0.027991261144642843,0.009031329895464521,8.844184611742674e-05,1
0.0009635531573339102,0.013130481661771406,0.0022784447460540286,0.00033755791169354867,1
0.0018247790374723597,0.011861411128530933,0.00828994483731927,0.00020049399167843115,1
0.001034904869563412,0.010319164104621411,0.008434030509131182,0.0003193782962519845,1
0.0005135228318831045,0.022267919543883324,0.0035045845629535543,0.0001568411665078675,1
0.0024065624169159368,0.01701221549018094,0.005874267542752355,0.0002903910914105818,1
0.0014076546827816983,0.0332160727241881,0.00430476879453118,0.00016150146506445863,1
0.0016458013400471217,0.0014156520491526462,0.0054897635907823665,0.000272227923577511,3
0.0016793931841578326,0.02858249024477856,0.0015895002878518135,0.00012963825930441454,1
0.0004848194198014579,0.010903415820431183,0.0009951091549204843,0.0002652728974729077,1
0.0018737594566014112,0.010120819681188322,0.004214075270012842,8.507513694765384e-05,1
0.0007971039866084588,0.012795576394329032,0.008935324148669275,0.00026654931765010477,1
0.0021749771164252234,0.027077611738264267,0.004385783079384749,0.0002444889707589792,1
0.0018740601264375992,0.0058232283956030795,0.009002070814573085,0.00030028566776857813,1
0.0030500874249285524,0.012133608719542615,0.0024773399754456963,0.0002923923163043183,1
0.0022584273578018883,0.03133290380723093,0.009377646176408079,0.00035954491022633837,1
0.001048197557371341,0.004486252390839029,0.0018159453227357008,0.00032002977153203243,1
0.0026329691106454583,0.02600997582625,0.00588642636581689,8.191406413836552e-05,1
0.0028289081350518826,0.02736742137560236,0.007853603541439503,0.0001696695089124103,1
0.0010115322325710031,0.03056148429873331,0.008151824413577131,7.718345180756e-05,1
0.0025502702541068895,0.0209376380782619,0.003573645398134983,5.9861044627764275e-05,1
0.0029141710109195076,0.012519268130397592,0.002906814709910697,5.63530647315581e-05,1
0.0012769830245973335,0.0262108562783619,0.006080868974719507,0.0002597403051549103,1
0.001595326397709743,0.026836822889190468,0.009538705654976661,0.0002590231198917491,1
0.00038622279115760295,0.008798694974829505,0.004497816914968079,8.899089566628333e-05,1
0.0026638931112026045,0.02617092623592617,0.0025256950110756947,0.00032555122747772214,1
0.0013078992180977002,0.024429953263269032,0.007344340228751171,7.537966334035931e-05,1
0.002278009747067842,0.015199042488666653,0.009383545537458802,0.00021474031728995925,1
0.002952875488714745,0.0026718169718225053,0.005290383462596411,0.00023938165803671915,4
0.0011725159630976026,0.009321693347768549,0.008512722436010478,0.00014842904869431575,1
0.002850820109331652,0.021451556582866658,0.001042414739856028,6.238504611211119e-05,1
0.0007192027930379621,0.012398209131763795,0.005848641990818081,0.00017978926399593294,1
0.0017471494553592645,0.03038776723833805,0.008773686906693078,0.00034160771621221606,1
0.0012747377395317954,0.014774672217497602,0.0014198720195537674,0.00027500005230581833,1
0.0019877141377052216,0.010171074644193806,0.008050826812034976,0.000320801547784172,3
0.0025731137059757025,0.00883914257472998,0.005499739157399745,0.0002538542627078622,1
0.0016275090776075966,0.009438066513989506,0.001289955237515933,0.00037857336992393057,1
0.0018416765310171235,0.01077782671788331,0.0034971395387011703,0.00027383994940212273,1
0.0017070823307768852,0.03484068924047382,0.006652609157833081,0.00032495066899541154,1
0.00296273707696069,0.029311123720059507,0.0038560527234592673,8.645975049281102e-05,1
0.0030653591172978382,0.019569939672666636,0.005667954564351892,0.00022750712201500815,1
0.00029228924523422094,0.010838504574445927,0.00560672884198784,0.0003494790916140039,1
0.00037356129656246085,0.018982880042149996,0.00578655149400784,4.392313133285736e-05,1
0.0019510803726404573,0.014812669435914276,0.005713234260678076,0.00029835124366534265,1
0.0020619695018028366,0.0059252427150618915,0.0011860016079623661,0.00023969987582512402,4
0.0026926375621035494,0.012454842449683303,0.002845217143114269,0.00016581835901698474,1
0.001490317865305461,0.03030439478324996,0.004918926860543553,5.884385547413952e-05,1
0.0016164060884621195,0.02803234683983331,0.008515425993060231,0.0002817516296527927,1
0.001950112481905459,0.009459997054831418,0.00552229635784332,0.00010470256590222195,1
0.002851771727037837,0.022291027852714276,0.009019220905997367,5.5238470011625244e-05,1
0.0007032891135610507,0.010631325942370954,0.0030933745131921254,0.00034391106596910276,1
0.0012671173650461753,0.031487765467607134,0.003911826334389268,0.00016186146683667328,1
0.00042759805679907717,0.024186821609030934,0.0015476512900251993,6.304852006010239e-05,1
0.0029093317176209334,0.0048643481462564125,0.005993390566329034,0.0002383274054230074,4
0.003000131511300693,0.03168359992529761,0.0052044577209026015,0.00019070377424550367,1
0.0012691269176952201,0.005771424187999506,0.005644308357154508,0.0003263673083336016,1
0.002875037652663789,0.01641020362524046,0.008712852604944516,0.00018236789945686734,1
0.0021697890168907038,0.013159809825183314,0.00209592363150665,0.00034767127844500406,1
0.0020198108597607,0.01059139304248475,0.003005935620398077,6.879820224099689e-05,1
0.0013882563557052225,0.02184952772036904,0.006165653761749977,0.0002463744820316939,1
0.0028325023248273636,0.011181839193581419,0.008488144315104737,0.0001705084788403145,1
0.0005162510831395303,0.015032156163878553,0.0058940806749035474,0.00030232063236876924,1
0.003294613056174743,0.026504061134452372,0.00491546656020189,0.0001611591487477453,1
0.0027515694928928413,0.026931176697466662,0.005741187364361885,0.0003572468760852166,1
0.0010159668110077654,0.02534755827170474,0.0022708952432112,0.0002698022489823659,1
0.0007943222318011504,0.031150218522388095,0.004964704888064272,2.0929253004922218e-05,1
0.0014463336123189821,0.014183348689488087,0.004845900654263079,9.100543388551023e-05,1
0.00047438675613805346,0.03161946951389999,0.005062168618306652,0.00022295541196890929,1
0.0019463987650721207,0.029676099133402366,0.001312630913363767,0.00011259972354820445,1
0.002892210847298787,0.02569323671075713,0.007029378867976884,4.823573126362236e-05,1
0.0019722088042987917,0.006358877512523799,0.008060634258706897,6.292286439145829e-05,1
0.0013509106792592626,0.031823411471445184,0.003944772462615934,0.00027580072350953265,1
0.0006460386106138195,0.023254841087933308,0.001646034648993478,0.0001797848318760014,1
0.0025732534690547457,0.024700602245130918,0.009353780249164514,0.00023882625017241163,1
0.0028786485815797415,0.010816601256370463,0.008467980012777371,0.00020683983633345063,1
0.0005138296849377693,0.010804111420288547,0.0021032133139276053,0.00035633591113271696,1
0.0008636281141523109,0.025703558992690445,0.008179271155694983,0.00037132884147848236,1
0.001523191446910461,0.011704223613353808,0.008933332838042604,0.00035508407741257394,1
0.0009519410526424088,0.02837035453989998,0.008163069019850226,0.00015480857320327,1
0.0019809138051145054,0.017814545931845213,0.004128762723584027,0.00012323710147138482,1
0.0003808077730644348,0.0054336893367914075,0.007912120029363553,0.00012355584956700208,1
0.000528668651703456,0.014047548287587855,0.007047065410483554,0.0001314224424138894,1
0.0008675314847706044,0.003823842337382841,0.008597953314753317,0.00021536704682689008,3
0.0027763615939235533,0.018873544907978563,0.007353327998682365,0.00015629841242634058,1
0.002164282406598081,0.019383600670528543,0.0018955411029002215,3.650652698638329e-05,1
0.001110701873154241,0.018925476264397594,0.0027952703395549843,0.00027185744794572665,1
0.002587123272309746,0.022964951520838064,0.003990775711284984,0.0001283735984619612,1
